item_id,registry_id,item_name,item_code,item_unit_price,item_quantity,item_amount
5749,3054700472124000009,Хлеб ржаной,56.29.19.000,1.05,,
5750,3054700472124000009,Хлеб ржаной,56.29.19.000,2.5,,
5751,3054700472124000009,Хлеб пшеничный белый,56.29.19.000,2.52,,
5752,3054700472124000009,Хлеб пшеничный белый,56.29.19.000,4.29,,
5753,3054700472124000009,Мандарины,56.29.19.000,25.8,,
5754,3054700472124000009,Груши,56.29.19.000,26.25,,
5755,3054700472124000009,Апельсины,56.29.19.000,19.8,,
5756,3054700472124000009,Бананы,56.29.19.000,18.64,,
5757,3054700472124000009,Яблоки,56.29.19.000,9.99,,
5758,3054700472124000009,Печенье,56.29.19.000,9.9,,
5759,3054700472124000009,Вафли,56.29.19.000,10.63,,
5760,3054700472124000009,Яйцо варенное 1 шт.,56.29.19.000,11.84,,
5761,3054700472124000009,Ватрушка с творогом,56.29.19.000,36.99,,
5762,3054700472124000009,Суп-хинкал с говядиной,56.29.19.000,11.05,,
5763,3054700472124000009,"Рыба запеченная, с томатным соусом (минтай)",56.29.19.000,45.97,,
5764,3054700472124000009,Салат овощной с яблоками,56.29.19.000,13.49,,
5765,3054700472124000009,Гуляш из говядины,56.29.19.000,60.13,,
5766,3054700472124000009,Каша овсяная молочная,56.29.19.000,25.99,,
5767,3054700472124000009,Каша вязка молочная овсяная с курагой,56.29.19.000,33.59,,
5768,3054700472124000009,Каша вязка молочная пшеничная с курагой,56.29.19.000,32.34,,
5769,3054700472124000009,Каша вязкая молочная с тыквой,56.29.19.000,33.22,,
5770,3054700472124000009,Каша пшеничная молочная,56.29.19.000,30.4,,
5771,3054700472124000009,Каша гречневая молочная,56.29.19.000,29.99,,
5772,3054700472124000009,Салат из свежих огурцов,56.29.19.000,11.99,,
5773,3054700472124000009,Курица отварная,56.29.19.000,33.99,,
5774,3054700472124000009,Чай со сгущенным молоком,56.29.19.000,5.97,,
5775,3054700472124000009,Сырники из творога со сгущенным молоком,56.29.19.000,34.99,,
5776,3054700472124000009,Сыр российский порционный,56.29.19.000,19.0,,
5777,3054700472124000009,Каша пшенная молочная,56.29.19.000,27.85,,
5778,3054700472124000009,Булочка сдобная,56.29.19.000,15.24,,
5779,3054700472124000009,Булочка с джемом,56.29.19.000,20.5,,
5780,3054700472124000009,Каша ячневая молочная,56.29.19.000,29.64,,
5781,3054700472124000009,Каша из овсяных хлопьев «Геркулес с изюмом и курагой»,56.29.19.000,32.99,,
5782,3054700472124000009,Каша рисовая молочная,56.29.19.000,28.99,,
5783,3054700472124000009,Каша манная жидкая молочная,56.29.19.000,27.69,,
5784,3054700472124000009,Салат из моркови с яйцом,56.29.19.000,12.39,,
5785,3054700472124000009,Салат картофельный с кукурузой и морковью,56.29.19.000,12.29,,
5786,3054700472124000009,Овощи натуральные свежие,56.29.19.000,14.9,,
5787,3054700472124000009,Салат из моркови с яблоком,56.29.19.000,10.9,,
5788,3054700472124000009,Салат из белокочанной капусты и зеленым горошком,56.29.19.000,12.03,,
5789,3054700472124000009,"Огурцы, консервированные без уксуса",56.29.19.000,7.99,,
5790,3054700472124000009,Картофель отварной,56.29.19.000,12.3,,
5791,3054700472124000009,Пюре картофельное,56.29.19.000,14.14,,
5792,3054700472124000009,Макаронные изделия отварные,56.29.19.000,8.1,,
5793,3054700472124000009,Макароны отварные с овощами,56.29.19.000,10.99,,
5794,3054700472124000009,Макаронник,56.29.19.000,12.04,,
5795,3054700472124000009,Каша перловая рассыпчатая,56.29.19.000,13.83,,
5796,3054700472124000009,Каша яйц рассыпчатая,56.29.19.000,11.99,,
5797,3054700472124000009,Каша гречневая рассыпчатая,56.29.19.000,14.72,,
5798,3054700472124000009,Рис отварной,56.29.19.000,14.05,,
5799,3054700472124000009,Вермишель со сливочным маслом,56.29.19.000,12.92,,
5800,3054700472124000009,Плов из говядины,56.29.19.000,60.34,,
5801,3054700472124000009,Плов из говядины,56.29.19.000,67.8,,
5802,3054700472124000009,Плов из курицы,56.29.19.000,44.53,,
5803,3054700472124000009,Плов из курицы,56.29.19.000,36.5,,
5804,3054700472124000009,Сосиски отварные,56.29.19.000,39.68,,
5805,3054700472124000009,Рыба припущенная,56.29.19.000,39.13,,
5806,3054700472124000009,Рыба запеченная,56.29.19.000,40.65,,
5807,3054700472124000009,Запеканка картофельная с мясом,56.29.19.000,61.69,,
5808,3054700472124000009,Тефтели мясные с соусом собственного производства,56.29.19.000,54.79,,
5809,3054700472124000009,Жаркое по-домашнему,56.29.19.000,67.89,,
5810,3054700472124000009,Бефстроганов из отварной говядины,56.29.19.000,65.24,,
5811,3054700472124000009,Гуляш из говядины,56.29.19.000,66.99,,
5812,3054700472124000009,Гуляш из говядины,56.29.19.000,58.24,,
5813,3054700472124000009,Филе птицы отварное с соусом сметанным и томатом,56.29.19.000,48.13,,
5814,3054700472124000009,Овощное рагу с курицей,56.29.19.000,48.77,,
5815,3054700472124000009,Курица в соусе томатном,56.29.19.000,32.17,,
5816,3054700472124000009,Котлета куриная из фарша,56.29.19.000,32.5,,
5817,3054700472124000009,Котлета из говядины со сливочным маслом,56.29.19.000,54.5,,
5818,3054700472124000009,Щи из капусты свежей с картофелем,56.29.19.000,12.99,,
5819,3054700472124000009,Рассольник,56.29.19.000,12.69,,
5820,3054700472124000009,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,13.59,,
5821,3054700472124000009,Борщ с капустой и картофелем на бульоне,56.29.19.000,13.25,,
5822,3054700472124000009,Суп рисовый на бульоне (харчо),56.29.19.000,12.22,,
5823,3054700472124000009,Суп с бобовыми (горох) на бульоне,56.29.19.000,11.89,,
5824,3054700472124000009,Суп с бобовыми (фасоль) на бульоне,56.29.19.000,12.89,,
5825,3054700472124000009,Суп с бобовыми (чечевицей) на бульоне,56.29.19.000,11.99,,
5826,3054700472124000009,Суп с макаронными изделиями,56.29.19.000,11.98,,
5827,3054700472124000009,Салат картофельный с солеными огурцами и зеленым горошком,56.29.19.000,14.99,,
5828,3054700472124000009,Салат из свеклы с сыром и чесноком,56.29.19.000,10.99,,
5829,3054700472124000009,Салат из моркови с яблоками или черносливом,56.29.19.000,12.38,,
5830,3054700472124000009,Салат картофельный с морковью и зеленым горошком,56.29.19.000,9.97,,
5831,3054700472124000009,"Помидоры, консервированные без уксуса",56.29.19.000,17.22,,
5832,3054700472124000009,Винегрет,56.29.19.000,11.59,,
5833,3054700472124000009,Салат из свеклы с яблоком,56.29.19.000,13.99,,
5834,3054700472124000009,Салат из свеклы,56.29.19.000,9.99,,
5835,3054700472124000009,Салат «Витаминка»,56.29.19.000,15.6,,
5836,3054700472124000009,Омлет натуральный,56.29.19.000,34.99,,
5837,3054700472124000009,Огурцы свежие (сезон),56.29.19.000,8.95,,
5838,3054700472124000009,Помидоры свежие (сезон),56.29.19.000,9.99,,
5839,3054700472124000009,Кисель,56.29.19.000,11.29,,
5840,3054700472124000009,Зефир,56.29.19.000,10.78,,
5841,3054700180124000001,Теплова энергия,35.30.11.120,1499.74,556.476999,834570.81
5842,3054700180124000001,Тепловая энергия,35.30.11.120,1739.44,413.383,719054.93
5843,3054700180124000005,Рассольник,56.29.19.000,12.69,,
5844,3054700180124000005,Суп картофельный с пшеничной крупой на бульоне,56.29.19.000,13.59,,
5845,3054700180124000005,Борщ с капустой и картофелем на бульоне,56.29.19.000,13.25,,
5846,3054700180124000005,Тушенная капуста,56.29.19.000,5.29,,
5847,3054700180124000005,Голубцы ленивые,56.29.19.000,39.13,,
5848,3054700180124000005,Картофель отварной,56.29.19.000,12.3,,
5849,3054700180124000005,Пюре картофельное,56.29.19.000,14.14,,
5850,3054700180124000005,Макаронные изделия отварные,56.29.19.000,8.1,,
5851,3054700180124000005,Макароны отварные с овощами,56.29.19.000,10.99,,
5852,3054700180124000005,Макаронник,56.29.19.000,12.04,,
5853,3054700180124000005,Каша перловая рассыпчатая,56.29.19.000,13.83,,
5854,3054700180124000005,Каша яйц рассыпчатая,56.29.19.000,11.99,,
5855,3054700180124000005,Каша гречневая рассыпчатая,56.29.19.000,14.72,,
5856,3054700180124000005,Рис отварной,56.29.19.000,14.05,,
5857,3054700180124000005,Помидоры свежие (сезон),56.29.19.000,9.99,,
5858,3054700180124000005,Кисель,56.29.19.000,11.29,,
5859,3054700180124000005,"Кефир 2,5 %",56.29.19.000,18.63,,
5860,3054700180124000005,"Кефир 2,5 %",56.29.19.000,10.99,,
5861,3054700180124000005,Кофейный напиток,56.29.19.000,15.17,,
5862,3054700180124000005,Какао с молоком,56.29.19.000,14.89,,
5863,3054700180124000005,Компот из смеси сухофруктов,56.29.19.000,9.99,,
5864,3054700180124000005,Сок фруктовый,56.29.19.000,22.62,,
5865,3054700180124000005,Чай с сахаром и лимоном,56.29.19.000,5.39,,
5866,3054700180124000005,Чай с сахаром,56.29.19.000,4.83,,
5867,3054700180124000005,Суп-хинкал с говядиной,56.29.19.000,11.05,,
5868,3054700180124000005,"Рыба запеченная, с томатным соусом (минтай)",56.29.19.000,45.97,,
5869,3054700180124000005,Салат овощной с яблоками,56.29.19.000,13.49,,
